LEMMA	DEFAULT	FREQUENCY	IC	ASPECT	CHAR_NUMBER
начинаться	0	5.595926307515901	4.397121298732694	Perf	8.071090047393366
начинаться	1	6.095754177072351	4.743942475096091	Imp	10.03125
обещать	0	6.958800394427693	5.093993860521926	Imp	6.814814814814815
обещать	1	9.001874291936655	5.617549775637809	Perf	7.857142857142857
облегчать	0	7.812290225062818	5.993149655341613	Perf	8.695652173913043
облегчать	1	8.239734239889758	6.195496973060786	Imp	9.666666666666666
обманывать	0	8.549889168193598	6.947572106481645	Perf	7.7272727272727275
обманывать	1	8.750559863655749	6.4696551246929435	Imp	10
обнаруживать	0	5.782998467068453	5.127455322802466	Perf	9.748571428571429
обнаруживать	1	8.003345461825527	6.0900474288148105	Imp	11.947368421052632
обнаруживаться	0	8.057412683095803	5.990039543328766	Perf	11.61111111111111
обнаруживаться	1	9.338346528557867	4.821569928176806	Imp	14
обосновывать	0	8.114571096935752	6.155318373232861	Perf	10.470588235294118
обосновывать	1	9.561490079872078	7.662310578407295	Imp	13
обрабатывать	0	7.9520521674379765	6.313695057951996	Imp	12.5
обрабатывать	1	9.156024971763912	7.479668331632627	Perf	10.5
образовывать	0	7.186584325298405	5.966620704124522	Imp	9.046511627906977
образовывать	1	8.114571096935752	6.585001160153204	Perf	10.470588235294118
обрушиваться	0	8.30872711137671	6.8407085092654745	Perf	9.714285714285714
обрушиваться	1	9.561490079872078	6.409172700273989	Imp	12
обслуживать	0	7.580488611005493	6.174090482553412	Imp	12.10344827586207
обслуживать	1	10.947784440991967	7.21081845347222	Perf	8
обсуждать	0	6.168660947880438	4.820563098039202	Imp	9.966386554621849
обсуждать	1	7.119143044502873	6.1154136087874225	Perf	7.978260869565218
обусловливать	0	7.482048538192241	5.915766153951818	Perf	11.34375
обусловливать	1	8.868342899312132	6.826364842820218	Imp	13.5
обучаться	0	8.38283508353043	6.643822011780681	Imp	9.615384615384615
обучаться	1	10.254637260432022	4.715380108684398	Perf	9
обходить	0	7.689687902970485	5.954411609112419	Perf	6.230769230769231
обходить	1	8.30872711137671	5.92413454938185	Imp	7.5
обходиться	0	6.743091821601001	4.878139887712843	Perf	8.253731343283581
обходиться	1	7.163594807073706	5.5083751502278995	Imp	9.295454545454545
объединять	0	7.546587059329813	6.324624606954486	Perf	9.7
объединять	1	7.310198281265582	5.705012381319051	Imp	10.842105263157896
объединяться	0	8.462877791203967	6.728177046576673	Perf	12.083333333333334
объединяться	1	9.849172152323858	8.097726157803486	Imp	12
объявлять	0	6.143763396258711	5.324842722086352	Perf	7.819672131147541
объявлять	1	7.421423916375806	5.621915176175778	Imp	9.352941176470589
обязывать	0	7.689687902970485	2.230413399934293	Perf	6.461538461538462
обязывать	1	8.750559863655749	5.729471724106607	Imp	9.666666666666666
овладевать	0	8.30872711137671	6.497952941160252	Perf	9.285714285714286
овладевать	1	9.561490079872078	5.86796760123795	Imp	10
ограничивать	0	7.035761435563821	5.5219568848291525	Perf	10.48
ограничивать	1	7.2842227948623215	5.866472784812534	Imp	12.487179487179487
одевать	0	8.114571096935752	6.342005038942676	Perf	5.588235294117647
одевать	1	10.947784440991967	6.703188113240863	Imp	7
одерживать	0	8.057412683095803	6.279554811263106	Perf	7.777777777777778
одерживать	1	10.947784440991967	8.38160253710989	Imp	10
одобрять	0	7.7697306106440225	6.5398665575625	Perf	8.291666666666666
одобрять	1	9.338346528557867	6.474951669070778	Imp	8
означать	0	6.042509662553538	4.336397875208811	Imp	7.985185185185185
оказывать	0	6.804649714600435	5.554982024897897	Imp	9.142857142857142
оказывать	1	7.23421237428766	5.400064430845372	Perf	7.073170731707317
оказываться	0	4.659925880830183	3.7902629118403324	Perf	8.403345724907064
оказываться	1	6.168660947880438	5.08809042850294	Imp	11.016806722689076
оканчивать	0	7.812290225062818	6.2009865738547845	Perf	7.695652173913044
оканчивать	1	10.947784440991967	6.059123195581797	Imp	10
оккупировать	0	9.561490079872078	7.156526477289248	Perf	13
оккупировать	1	9.849172152323858	7.935383929921528	Imp	11.333333333333334
окрашивать	0	8.645199347997922	6.848343679488224	Perf	9.1
окрашивать	1	10.254637260432022	2.3025850929940455	Imp	11
окружать	0	7.728908616123767	5.732923985842024	Imp	9
окружать	1	7.9520521674379765	6.238283538658091	Perf	8.4
оперировать	0	8.30872711137671	6.801290557760686	Imp	10.285714285714286
оперировать	1	10.254637260432022	8.136082935202936	Perf	15
опираться	0	6.870246997086248	5.381356284146788	Imp	8.94915254237288
опираться	1	9.338346528557867	6.586874875361604	Perf	8.4
описывать	0	6.713677936394708	5.64195877494576	Perf	7.420289855072464
описывать	1	6.958800394427693	5.3658202788741	Imp	9.685185185185185
оплачивать	0	7.580488611005493	6.180081818007409	Imp	10.172413793103448
оплачивать	1	8.114571096935752	6.901815803298923	Perf	8.235294117647058
оправдывать	0	7.364265502535858	6.166452363947496	Perf	9
оправдывать	1	8.462877791203967	6.961673757740517	Imp	11.083333333333334
опрашивать	0	8.645199347997922	7.267299695368893	Perf	9.1
опрашивать	1	9.338346528557867	6.583444886604499	Imp	9.4
определяться	0	8.114571096935752	6.6666734020544025	Perf	11.647058823529411
определяться	1	9.849172152323858	6.920352797114404	Imp	12
опровергать	0	7.6155799308167635	6.467676184503527	Perf	10.535714285714286
опровергать	1	8.549889168193598	6.678148241646013	Imp	11.545454545454545
организовывать	0	6.352664590857378	5.474169501435555	Perf	12.272727272727273
организовывать	1	7.392436379502554	6.089629859875738	Imp	12.542857142857143
ориентировать	0	7.451276879525487	5.754794029763263	Perf	13.484848484848484
ориентировать	1	9.156024971763912	7.196232151940845	Imp	11.666666666666666
ориентироваться	0	7.903262003268544	6.294749765170053	Imp	13.952380952380953
ориентироваться	1	10.947784440991967	4.700480365792417	Perf	16
освобождать	0	7.141121951221648	5.879668294464236	Perf	10.555555555555555
освобождать	1	8.175195718752187	5.464314281239678	Imp	11.125
освобождаться	0	8.750559863655749	7.344588031505825	Perf	12.88888888888889
освобождаться	1	9.849172152323858	5.760645324331932	Imp	12.666666666666666
оснащать	0	7.546587059329813	5.9097780872412695	Perf	8.766666666666667
оснащать	1	9.561490079872078	6.584655562805034	Imp	9
основывать	0	6.404489658721964	4.958201843649786	Perf	8.680851063829786
основывать	1	10.254637260432022	6.3784045644295	Imp	12
оставлять	0	6.220396622279627	4.939241972591574	Perf	7.884955752212389
оставлять	1	6.728276735815861	5.19489963417788	Imp	8.970588235294118
останавливать	0	7.141121951221648	5.96061390245479	Perf	9.977777777777778
останавливать	1	7.728908616123767	6.204203977926308	Imp	13.16
останавливаться	0	7.186584325298405	5.751753230656159	Perf	11.906976744186046
останавливаться	1	7.7697306106440225	6.496412814191264	Imp	14.875
осуществлять	0	6.404489658721964	5.171886507588723	Imp	12.47872340425532
осуществлять	1	6.743091821601001	5.804400038804319	Perf	11.417910447761194
осуществляться	0	7.364265502535858	6.180301691005237	Imp	13.86111111111111
осуществляться	1	10.254637260432022	7.942362237674335	Perf	13
отвергать	0	7.580488611005493	6.436695723584723	Perf	9.03448275862069
отвергать	1	7.9520521674379765	5.9419270269674325	Imp	9.5
отдавать	0	6.578336588524946	4.792155277155647	Perf	5.784810126582278
отдавать	1	6.887341430445549	4.451720812259214	Imp	7.172413793103448
отдыхать	0	8.30872711137671	6.981532128070414	Imp	8.571428571428571
отдыхать	1	10.254637260432022	8.105218532348989	Perf	9
отказываться	0	5.866380076007505	4.93799990053692	Perf	9.701863354037267
отказываться	1	6.6711183219759125	5.462448292705024	Imp	12.097222222222221
откладывать	0	7.728908616123767	6.33064323373875	Perf	7.64
откладывать	1	8.239734239889758	6.389259402615549	Imp	11.133333333333333
отклонять	0	8.462877791203967	6.9830883867317874	Perf	8.75
отклонять	1	10.947784440991967	6.059123195581797	Imp	9
открывать	0	5.897928433742431	5.089602701203718	Perf	6.6923076923076925
открывать	1	6.853439878769867	5.528070470172914	Imp	9.05
отливать	0	8.549889168193598	7.007262671919711	Imp	8.181818181818182
отливать	1	10.254637260432022	7.796210495291055	Perf	6
отличаться	0	6.168660947880438	5.02393539633388	Imp	9.932773109243698
отличаться	1	8.750559863655749	7.152033938435134	Perf	10.88888888888889
отменять	0	6.9047331731574175	5.711797602489833	Perf	7.578947368421052
отменять	1	8.003345461825527	6.16113860126094	Imp	8.210526315789474
отмечать	0	5.634578461950181	4.3661036449806305	Perf	7.605911330049261
отмечать	1	6.027803515163843	4.899443713489137	Imp	8.18978102189781
относиться	0	5.690289068964186	4.510884964586543	Imp	9.09375
относиться	1	8.057412683095803	5.484781054624949	Perf	8
отправлять	0	6.643719347787798	4.939806160514684	Perf	8.716216216216216
отправлять	1	7.728908616123767	5.623047849633867	Imp	10.4
отправляться	0	6.699289198942608	5.170618170491041	Perf	10.657142857142857
отправляться	1	7.903262003268544	6.356996782180501	Imp	12.523809523809524
отравлять	0	8.645199347997922	7.245248197010656	Perf	9.3
отравлять	1	10.947784440991967	8.38160253710989	Imp	8
отслеживать	0	8.38283508353043	6.190480353036337	Imp	11
отслеживать	1	9.561490079872078	6.199721358621333	Perf	9
отставать	0	7.163594807073706	5.863181678121827	Imp	7.363636363636363
отставать	1	8.645199347997922	6.67575769997196	Perf	6.9
отстаивать	0	7.451276879525487	5.820134294419366	Imp	10.636363636363637
отстаивать	1	8.868342899312132	6.627822980805824	Perf	7.875
отстранять	0	8.645199347997922	5.7328631032166335	Perf	10.3
отстранять	1	10.947784440991967	7.6953031349635665	Imp	10
отыскивать	0	7.7697306106440225	6.348507643725109	Perf	7.833333333333333
отыскивать	1	9.849172152323858	7.491486521238227	Imp	10
ощущать	0	6.758129698965543	5.106601015249008	Imp	7.454545454545454
ощущать	1	8.175195718752187	6.173246492752724	Perf	6.5
перебрасывать	0	8.645199347997922	6.3596087997750415	Perf	11.1
перебрасывать	1	10.254637260432022	7.612584910694449	Imp	13
переводить	0	7.035761435563821	5.3351463076101195	Perf	8.94
переводить	1	7.451276879525487	5.329474344276981	Imp	9.878787878787879
передаваться	0	8.645199347997922	6.124715692858164	Imp	10.2
передаваться	1	10.254637260432022	4.5109198820527565	Perf	10
передвигаться	0	8.38283508353043	6.760311927650321	Imp	12.846153846153847
передвигаться	1	10.947784440991967	7.265429723253953	Perf	12
переезжать	0	8.30872711137671	6.210657626256993	Perf	9.142857142857142
переезжать	1	9.849172152323858	7.780883550343053	Imp	10
пересматривать	0	7.903262003268544	6.055972410263206	Perf	11.761904761904763
пересматривать	1	9.001874291936655	6.462506412246378	Imp	14.285714285714286
переставать	0	6.6711183219759125	4.6879079585344465	Perf	9.152777777777779
переставать	1	7.651947574987639	6.092627169036391	Imp	9.37037037037037
пересчитывать	0	8.868342899312132	6.196106093893303	Perf	11
пересчитывать	1	10.947784440991967	7.475339236566737	Imp	13
перечислять	0	8.38283508353043	6.833023149003858	Perf	11.23076923076923
перечислять	1	8.868342899312132	5.932594821767776	Imp	11.875
писать	0	5.383264033669274	4.7338786382806015	Imp	5.21455938697318
писать	1	5.711342478162019	4.966140943120121	Perf	7.877659574468085
планировать	0	6.202852312628718	3.9905105334171473	Imp	10.069565217391304
планировать	1	7.6155799308167635	5.913722733819012	Perf	13.5
платить	0	5.999024550613799	5.202177205369249	Imp	6.652482269503546
платить	1	7.163594807073706	5.975454024431881	Perf	8.772727272727273
побеждать	0	7.163594807073706	6.364399282822959	Perf	8.068181818181818
побеждать	1	8.549889168193598	6.860678544707465	Imp	8.909090909090908
повреждать	0	8.38283508353043	6.9242374700220735	Perf	9.307692307692308
повреждать	1	10.947784440991967	3.5263605246161616	Imp	11
повышать	0	6.699289198942608	5.395662491508825	Perf	7.942857142857143
повышать	1	7.2101148227086	5.589991187934893	Imp	8
погибать	0	6.177099816526303	5.090050777523888	Perf	6.703389830508475
погибать	1	8.057412683095803	6.5616189644855405	Imp	8.11111111111111
погружать	0	8.462877791203967	6.393437102774925	Perf	9.333333333333334
погружать	1	9.849172152323858	5.8520207049029525	Imp	8.666666666666666
подготавливать	0	6.578336588524946	5.834210426663707	Perf	12.481012658227849
подготавливать	1	10.254637260432022	7.2477102558711	Imp	13.5
поддаваться	0	8.003345461825527	3.296604694534657	Imp	9.210526315789474
поддаваться	1	9.001874291936655	6.296627902409453	Perf	8.571428571428571
поддерживать	0	6.027803515163843	5.036560883532412	Imp	12.058394160583942
поддерживать	1	6.553335286319529	5.361012400553515	Perf	9.518518518518519
поджигать	0	8.645199347997922	6.9044090402730145	Perf	7.5
поджигать	1	9.849172152323858	7.28299024844178	Imp	9
поднимать	0	6.657324999843577	5.452876130872245	Perf	7.301369863013699
поднимать	1	7.336866528347743	5.924798264413553	Imp	9.243243243243244
подписывать	0	6.699289198942608	5.963271589468623	Perf	9
подписывать	1	8.30872711137671	6.6842254031657395	Imp	11.214285714285714
подсчитывать	0	7.903262003268544	6.065975976291232	Perf	10
подсчитывать	1	9.561490079872078	6.1587938293530815	Imp	12
подтверждать	0	6.425995863942927	5.326537597137747	Perf	10.934782608695652
подтверждать	1	7.097636839281909	5.603822529244915	Imp	12.23404255319149
подхватывать	0	8.549889168193598	6.1341949686339925	Perf	9.818181818181818
подхватывать	1	10.947784440991967	7.688455356549944	Imp	12
подчеркивать	0	6.578336588524946	4.758296993869252	Perf	10.227848101265822
подчеркивать	1	7.310198281265582	5.634512461279787	Imp	12.18421052631579
подчинять	0	8.645199347997922	4.294933839317079	Perf	9.6
подчинять	1	10.254637260432022	4.998944113978806	Imp	10
подчиняться	0	8.175195718752187	4.160276912369215	Imp	10.5625
подчиняться	1	9.849172152323858	6.1511508996245965	Perf	10.666666666666666
подъезжать	0	8.645199347997922	7.033994279602789	Perf	8.6
подъезжать	1	10.947784440991967	7.644919344958857	Imp	10
позволять	0	5.271030638723686	2.8484943151485718	Imp	8.976027397260275
позволять	1	5.61024636129065	2.799766664478068	Perf	8.947115384615385
показывать	0	5.442452905059604	4.167424225765708	Perf	7.605691056910569
показывать	1	5.885189407965001	4.2712748496330954	Imp	10.094936708860759
покидать	0	6.977492527439846	5.406397287838119	Perf	8.018867924528301
покидать	1	8.114571096935752	6.054632313194635	Imp	7.823529411764706
покорять	0	7.903262003268544	6.983524734862654	Perf	7.857142857142857
покорять	1	10.254637260432022	7.688455356549944	Imp	8
покупать	0	6.303393541850595	5.243009815020449	Perf	5.875
покупать	1	6.887341430445549	5.629731762509965	Imp	8.120689655172415
полагать	0	6.11150253404049	3.654796320601954	Imp	8.261904761904763
полагаться	0	7.7697306106440225	5.635884602403057	Imp	9.958333333333334
полагаться	1	10.947784440991967	8.521981708148035	Perf	10
получать	0	4.412543169978309	3.718818653243954	Perf	7.9245283018867925
получать	1	5.11883882338176	4.338385624887468	Imp	8.029411764705882
получаться	0	6.247304075199551	4.802347682430288	Imp	10.00909090909091
получаться	1	6.447974770661703	4.582305115966045	Perf	9.677777777777777
пользоваться	0	6.11150253404049	4.960990727396208	Imp	11.968253968253968
пользоваться	1	6.743091821601001	5.288059959036542	Perf	14.716417910447761
помещать	0	7.9520521674379765	6.47131872647024	Perf	8.6
помещать	1	8.750559863655749	5.581878627489208	Imp	8.222222222222221
помирать	0	8.868342899312132	6.358702824928846	Perf	5.25
помирать	1	9.561490079872078	7.197028897376899	Imp	8
помогать	0	5.950572167227852	3.5174579448749625	Perf	6.222972972972973
помогать	1	6.160292698209922	3.811816479086988	Imp	7.916666666666667
понижать	0	9.561490079872078	6.265941401422417	Perf	8
понижать	1	10.254637260432022	8.038452836036729	Imp	9.5
понимать	0	5.10714278361857	4.006015261612033	Imp	7.688953488372093
понимать	1	5.224199339039587	3.8069938624540485	Perf	5.754901960784314
поощрять	0	8.175195718752187	6.344211208650616	Imp	7.875
поощрять	1	10.947784440991967	6.703188113240863	Perf	8
попадать	0	5.89153863564366	4.852934217453512	Perf	6.560509554140127
попадать	1	6.758129698965543	5.608656869122205	Imp	8.303030303030303
поручать	0	8.003345461825527	4.093470439498363	Perf	7.842105263157895
поручать	1	9.156024971763912	3.332361683447008	Imp	8.166666666666666
посвящать	0	6.425995863942927	2.4734577988985866	Perf	9.858695652173912
посвящать	1	9.156024971763912	5.490828020728903	Imp	9.666666666666666
поселяться	0	8.114571096935752	6.590998345079579	Perf	9.882352941176471
поселяться	1	10.947784440991967	8.63550941823428	Imp	10
посещать	0	7.336866528347743	5.730906055746166	Perf	8
посещать	1	8.057412683095803	6.124881561115547	Imp	7.777777777777778
посылать	0	7.186584325298405	5.728918418503035	Perf	7.209302325581396
посылать	1	7.903262003268544	5.586356423129523	Imp	8.333333333333334
потреблять	0	8.057412683095803	6.967141930266774	Imp	11.222222222222221
потреблять	1	10.947784440991967	6.85751406254539	Perf	8
потрясать	0	8.30872711137671	6.764426902000935	Perf	8.214285714285714
потрясать	1	9.338346528557867	7.298573267014861	Imp	10
похищать	0	8.30872711137671	6.975056409565343	Perf	7.785714285714286
похищать	1	10.947784440991967	8.38160253710989	Imp	8
почитать	0	8.38283508353043	6.597665083750128	Imp	8.23076923076923
почитать	1	10.947784440991967	7.723120092266331	Perf	9
появляться	0	5.204781253182485	4.104628648449184	Perf	8.705128205128204
появляться	1	6.194194249885603	4.985245693440631	Imp	10.086206896551724
пояснять	0	7.2101148227086	4.733849830789205	Perf	7.071428571428571
пояснять	1	7.651947574987639	5.023639056754764	Imp	7.962962962962963
превышать	0	6.578336588524946	5.66395194439058	Imp	9.278481012658228
превышать	1	7.728908616123767	6.692085743116832	Perf	8.52
предавать	0	8.549889168193598	6.330202666751419	Perf	7.181818181818182
предавать	1	10.254637260432022	5.552441017923632	Imp	9.5
предназначать	0	7.482048538192241	5.364754195158618	Perf	14.125
предназначать	1	9.001874291936655	5.370086168242009	Imp	14.857142857142858
предотвращать	0	7.580488611005493	5.667373749259901	Perf	13.03448275862069
предотвращать	1	9.156024971763912	7.533657155910848	Imp	13
предполагать	0	6.393907549391427	4.897712764456284	Imp	12.284210526315789
предполагать	1	7.119143044502873	4.284433431440384	Perf	11.869565217391305
предпочитать	0	7.258904986878031	5.150775995138879	Imp	11.9
предпочитать	1	8.057412683095803	6.014430192128499	Perf	9.277777777777779
представлять	0	5.43839610436399	4.4282041175008375	Imp	12.036437246963562
представлять	1	5.8418389670913875	5.047863040239458	Perf	11.133333333333333
представляться	0	6.887341430445549	4.234704186476673	Imp	13.879310344827585
представляться	1	9.001874291936655	5.639827655185479	Perf	12.428571428571429
предъявлять	0	7.451276879525487	4.529399300384414	Perf	10.363636363636363
предъявлять	1	8.057412683095803	5.893868555123905	Imp	11.88888888888889
прекращать	0	6.713677936394708	5.531393822154677	Perf	9.81159420289855
прекращать	1	8.38283508353043	6.00607989082741	Imp	10.384615384615385
преподавать	0	7.812290225062818	6.526665855645606	Imp	10.347826086956522
преподавать	1	10.254637260432022	8.451792122628962	Perf	9
препятствовать	0	7.7697306106440225	3.492956743488328	Imp	13.041666666666666
препятствовать	1	9.338346528557867	4.329714621022079	Perf	17
прерывать	0	8.003345461825527	6.391744400658603	Perf	8.368421052631579
прерывать	1	9.156024971763912	7.098985092817377	Imp	8.333333333333334
прибывать	0	6.788901357632295	5.096303730060938	Perf	6.921875
прибывать	1	8.38283508353043	5.549737515713403	Imp	9.307692307692308
привлекать	0	6.643719347787798	5.617294710512409	Perf	8.41891891891892
привлекать	1	7.035761435563821	5.940276873974906	Imp	9.98
приводить	0	5.4026069965124055	4.65837892659731	Perf	7.53515625
приводить	1	5.8061208844893075	5.056502149003888	Imp	8.555555555555555
привозить	0	7.015958808267642	5.966312911941	Perf	8.137254901960784
привозить	1	8.239734239889758	5.815176564391055	Imp	8.8
привыкать	0	6.887341430445549	5.813796448399218	Perf	8
привыкать	1	8.645199347997922	6.705130521175507	Imp	8.9
привязывать	0	8.30872711137671	6.385690633336582	Perf	9.642857142857142
привязывать	1	9.338346528557867	6.354658741701901	Imp	10.8
приглашать	0	7.035761435563821	5.014996527541655	Perf	9.8
приглашать	1	7.9520521674379765	5.7633829868613144	Imp	9.85
приговаривать	0	8.175195718752187	5.945663682237396	Perf	11.5
приговаривать	1	10.254637260432022	7.597007326804551	Imp	12.5
придавать	0	7.580488611005493	3.6001140186668987	Imp	7.896551724137931
придавать	1	8.239734239889758	3.5971613399490496	Perf	6.266666666666667
придумывать	0	6.617051100705637	5.678246073096069	Perf	9.171052631578947
придумывать	1	8.239734239889758	6.3091654694206944	Imp	11.333333333333334
приезжать	0	6.49343714473846	5.5848445316364295	Perf	7.755813953488372
приезжать	1	7.421423916375806	6.1358717417920365	Imp	9.411764705882353
приземляться	0	8.38283508353043	7.122673634667403	Perf	11.76923076923077
приземляться	1	10.254637260432022	5.484193963359351	Imp	12
признавать	0	6.177099816526303	5.222593720462773	Perf	7.6525423728813555
признавать	1	6.578336588524946	5.336398252168013	Imp	9.113924050632912
приказывать	0	8.114571096935752	4.748175311538514	Perf	8.470588235294118
приказывать	1	9.849172152323858	4.021151459246245	Imp	10.666666666666666
прикреплять	0	8.645199347997922	6.959850195217314	Perf	11.1
прикреплять	1	10.947784440991967	5.568344503761097	Imp	11
применять	0	6.256436558762824	4.825613152823585	Imp	9.972477064220184
применять	1	7.141121951221648	5.971661024544081	Perf	8.688888888888888
применяться	0	7.812290225062818	6.577313896618818	Imp	11.043478260869565
применяться	1	10.947784440991967	8.521981708148035	Perf	11
принимать	0	4.89805098576001	4.2755670402586095	Perf	6.7995283018867925
принимать	1	5.664580712253979	4.704230935293531	Imp	9.182741116751268
приобретать	0	6.565757806318086	5.447157824056701	Perf	10.225
приобретать	1	7.035761435563821	5.604105076405018	Imp	11.44
приостанавливать	0	7.7697306106440225	6.652377192400183	Perf	13.375
приостанавливать	1	9.561490079872078	6.257465609780525	Imp	16
приписывать	0	8.003345461825527	3.588578770354961	Imp	11.105263157894736
приписывать	1	9.156024971763912	4.365457186765232	Perf	8.833333333333334
присаживаться	0	8.750559863655749	7.07314455402381	Perf	6.444444444444445
присаживаться	1	10.947784440991967	8.521981708148035	Imp	12
присоединяться	0	7.903262003268544	6.5276459781975325	Perf	13.238095238095237
присоединяться	1	9.561490079872078	7.1362175699204276	Imp	14
приспосабливать	0	8.003345461825527	6.001383524885902	Perf	12.947368421052632
приспосабливать	1	10.947784440991967	7.7501841622578365	Imp	14
приступать	0	7.23421237428766	5.977994062676147	Perf	9.878048780487806
приступать	1	9.561490079872078	7.3491419523943735	Imp	10
присылать	0	8.003345461825527	5.435627476209876	Perf	8.210526315789474
присылать	1	9.001874291936655	5.397691357712614	Imp	9.428571428571429
приходить	0	5.16088705962526	4.341914054378153	Perf	6.156441717791411
приходить	1	6.006142018382663	4.95445324178767	Imp	8.292857142857143
приходиться	0	5.345665620112267	1.752688899455991	Perf	8
приходиться	1	5.629664447147752	2.5525604689165005	Imp	10.387254901960784
причинять	0	8.868342899312132	5.594700604292688	Perf	10.25
причинять	1	9.849172152323858	5.269719175833882	Imp	9.666666666666666
пробовать	0	7.2842227948623215	5.607984836290626	Perf	10.461538461538462
пробовать	1	8.057412683095803	6.173391038221059	Imp	8.666666666666666
проваливаться	0	8.239734239889758	6.791287476810833	Perf	11
проваливаться	1	9.849172152323858	8.140973616545423	Imp	12.333333333333334
проверять	0	6.977492527439846	5.772726655208082	Perf	9.150943396226415
проверять	1	7.482048538192241	6.231285689877564	Imp	9.125
прогнозировать	0	7.689687902970485	6.441424531110215	Imp	13.384615384615385
прогнозировать	1	10.254637260432022	6.88479089803793	Perf	14
программировать	0	9.849172152323858	8.302558429546716	Perf	16.666666666666668
программировать	1	10.947784440991967	6.901737206656574	Imp	15
продаваться	0	8.114571096935752	6.880141556038068	Imp	9.235294117647058
продаваться	1	10.254637260432022	6.915124702774619	Perf	9
продвигать	0	8.057412683095803	6.302263676334726	Imp	10.444444444444445
продвигать	1	9.338346528557867	5.640766757818736	Perf	10.2
проделывать	0	8.645199347997922	7.215823483353954	Perf	8.7
проделывать	1	9.561490079872078	6.292902675112678	Imp	11.25
продлевать	0	8.549889168193598	6.814381681679317	Perf	7.7272727272727275
продлевать	1	10.254637260432022	8.065893349683863	Imp	10
продолжать	0	5.634578461950181	4.38394624799072	Imp	9.551724137931034
продолжать	1	7.035761435563821	5.963830424207097	Perf	9.78
продолжаться	0	6.603979019138284	5.4173166892498745	Imp	12.025974025974026
продолжаться	1	8.462877791203967	7.221646670221426	Perf	12
продумывать	0	9.001874291936655	6.503363886007729	Perf	9.285714285714286
продумывать	1	10.947784440991967	6.703188113240863	Imp	11
проигрывать	0	7.651947574987639	6.365677556490328	Perf	9
проигрывать	1	8.750559863655749	5.715509417761297	Imp	10.88888888888889
производить	0	6.274955606530061	5.310282501507798	Imp	11.205607476635514
производить	1	6.773397171096331	6.04811394934141	Perf	10.2
происходить	0	5.089851286508509	3.997551243668162	Imp	10.714285714285714
происходить	1	5.422331501860183	4.326192821515239	Perf	9.219123505976096
прокладывать	0	8.30872711137671	6.3504349311636625	Perf	9.071428571428571
прокладывать	1	10.254637260432022	7.599229664416534	Imp	12
пропадать	0	7.451276879525487	6.176042766211659	Perf	7.393939393939394
пропадать	1	8.549889168193598	6.319582930830575	Imp	8.727272727272727
прописывать	0	8.239734239889758	5.946147208796192	Perf	9.066666666666666
прописывать	1	9.338346528557867	6.76535894337856	Imp	11.4
прорабатывать	0	8.239734239889758	6.525727411079941	Perf	10.866666666666667
прорабатывать	1	10.254637260432022	6.300154135843394	Imp	14
прорываться	0	8.645199347997922	6.842979059418555	Perf	10.2
прорываться	1	10.947784440991967	8.521981708148035	Imp	13
просматривать	0	7.903262003268544	5.308329387860485	Imp	14.142857142857142
просматривать	1	10.254637260432022	7.563419443297127	Perf	11
просыпаться	0	8.645199347997922	6.4522661446233	Perf	9.6
просыпаться	1	8.462877791203967	6.992686148885522	Imp	10.666666666666666
протекать	0	7.258904986878031	5.926064357852502	Imp	9.3
протекать	1	10.947784440991967	7.723120092266331	Perf	8
проходить	0	5.170132117769311	4.680524400896066	Perf	6.470588235294118
проходить	1	5.467145517649977	4.84760678251024	Imp	8.183333333333334
прочитывать	0	7.812290225062818	6.512570016912734	Perf	8.391304347826088
прочитывать	1	10.254637260432022	4.6933219282222876	Imp	12.5
прощать	0	7.903262003268544	5.823593086132408	Perf	7.476190476190476
прощать	1	9.001874291936655	5.165844148819973	Imp	6.857142857142857
проявляться	0	7.5137972365068215	6.236702949877562	Imp	11
проявляться	1	8.057412683095803	6.376331123693316	Perf	9.88888888888889
прыгать	0	8.175195718752187	6.91305341159322	Imp	6.4375
прыгать	1	9.849172152323858	6.203875766095872	Perf	7
прятать	0	8.750559863655749	7.09715285799796	Perf	8.555555555555555
прятать	1	10.254637260432022	5.9030884995684385	Imp	6
путать	0	8.549889168193598	6.854258141166995	Imp	6
путать	1	10.254637260432022	4.235993299289079	Perf	7
пытаться	0	5.4026069965124055	3.0532594481707305	Imp	7.55859375
пытаться	1	6.728276735815861	4.093648663743382	Perf	10
разбивать	0	8.057412683095803	6.3747267231321585	Perf	6.777777777777778
разбивать	1	9.338346528557867	7.2915012068253775	Imp	8.8
разбираться	0	7.141121951221648	5.621358603175149	Perf	10.844444444444445
разбираться	1	7.9520521674379765	6.313097926988252	Imp	11.05
разбрасывать	0	8.549889168193598	6.727715319808812	Perf	11.181818181818182
разбрасывать	1	9.849172152323858	7.0046106003275	Imp	11.333333333333334
развертывать	0	7.9520521674379765	6.687192067659133	Perf	10
развертывать	1	9.338346528557867	6.099838308375159	Imp	13.8
развиваться	0	6.293824090834445	5.148093277846918	Imp	11.342857142857143
развиваться	1	8.750559863655749	6.521238474534546	Perf	8.666666666666666
разгонять	0	9.156024971763912	6.733121218275573	Imp	9.333333333333334
разгонять	1	9.001874291936655	7.182384666246998	Perf	8.857142857142858
раздражать	0	8.38283508353043	6.841804335672361	Imp	10.153846153846153
раздражать	1	10.947784440991967	4.605170185988091	Perf	10
